,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
13044,4016,55,4071,73.01818181818182
13045,2677,69,2746,38.79710144927536
13046,3471,198,3669,17.53030303030303
13047,3035,585,3620,5.188034188034188
13048,1460,324,1784,4.506172839506172
13049,2730,237,2967,11.518987341772153
13050,3512,235,3747,14.94468085106383
13051,2119,229,2348,9.253275109170303
13052,3769,199,3968,18.93969849246232
13053,2277,98,2375,23.23469387755102
13054,2146,114,2260,18.82456140350877
13055,2406,116,2522,20.74137931034483
13056,3510,372,3882,9.435483870967742
13057,3336,124,3460,26.90322580645161
13058,3338,623,3961,5.357945425361156
13059,1687,77,1764,21.90909090909091
13060,2297,234,2531,9.816239316239315
13061,3857,80,3937,48.2125
13062,2226,74,2300,30.08108108108108
13063,1356,84,1440,16.142857142857142
13065,3199,131,3330,24.41984732824428
13066,3351,266,3617,12.597744360902256
13067,3538,83,3621,42.62650602409639
13068,3511,207,3718,16.96135265700483
13069,1419,468,1887,3.032051282051282
13070,3375,206,3581,16.383495145631066
13071,761,90,851,8.455555555555556
13072,2459,627,3086,3.9218500797448166
13073,2866,165,3031,17.36969696969697
13074,3501,157,3658,22.29936305732484
13075,3766,286,4052,13.167832167832168
13076,296,3364,3660,0.0879904875148632
13077,1713,109,1822,15.715596330275227
13078,3746,223,3969,16.798206278026907
13079,576,1025,1601,0.5619512195121952
13080,3471,137,3608,25.335766423357665
13081,2610,373,2983,6.997319034852547
13082,3601,145,3746,24.83448275862069
13083,3119,312,3431,9.996794871794872
13084,2244,72,2316,31.166666666666668
13085,3109,161,3270,19.31055900621118
13086,3554,97,3651,36.63917525773196
13087,1773,153,1926,11.588235294117649
13088,3984,103,4087,38.67961165048544
13089,235,2477,2712,0.0948728300363342
13090,3445,378,3823,9.113756613756614
13091,1327,2382,3709,0.5570948782535684
13092,3766,92,3858,40.93478260869565
13093,2560,257,2817,9.961089494163424
13094,2236,400,2636,5.59
13095,2906,222,3128,13.09009009009009
13096,2024,144,2168,14.055555555555555
13097,3745,136,3881,27.53676470588235
13098,1931,140,2071,13.792857142857144
13099,3225,94,3319,34.308510638297875
13100,1863,196,2059,9.505102040816327
13101,3425,186,3611,18.413978494623656
13102,3516,293,3809,12.0
13103,672,520,1192,1.2923076923076924
13104,2140,129,2269,16.589147286821706
13105,2572,221,2793,11.638009049773755
13106,3554,107,3661,33.21495327102804
13107,1862,118,1980,15.779661016949152
13108,653,2447,3100,0.2668573763792399
13109,3443,96,3539,35.864583333333336
13110,2595,397,2992,6.536523929471032
13111,2666,195,2861,13.671794871794871
13112,2860,116,2976,24.655172413793103
13113,3386,230,3616,14.721739130434782
13114,2218,229,2447,9.685589519650655
13115,2425,228,2653,10.635964912280702
13116,2625,188,2813,13.962765957446807
13117,3897,101,3998,38.58415841584159
13118,3582,163,3745,21.975460122699385
13119,2056,87,2143,23.632183908045977
13120,3209,251,3460,12.784860557768924
13121,895,190,1085,4.7105263157894735
13122,2713,112,2825,24.223214285714285
13123,2255,64,2319,35.234375
13124,2377,144,2521,16.506944444444443
13125,3745,100,3845,37.45
13126,3823,101,3924,37.85148514851485
13127,1602,221,1823,7.248868778280543
13128,1654,183,1837,9.03825136612022
13129,2163,169,2332,12.798816568047338
13130,540,239,779,2.2594142259414225
13131,2950,226,3176,13.053097345132745
13132,1847,138,1985,13.384057971014492
13133,2964,247,3211,12.0
13134,2507,126,2633,19.896825396825395
13135,2595,89,2684,29.15730337078652
13136,3710,171,3881,21.695906432748536
13137,2565,288,2853,8.90625
13138,2612,344,2956,7.593023255813954
13139,2317,109,2426,21.25688073394496
13140,3397,88,3485,38.60227272727273
13141,3556,134,3690,26.53731343283582
13142,3359,326,3685,10.303680981595091
13143,2690,207,2897,12.995169082125605
13144,2982,174,3156,17.137931034482758
13145,3788,189,3977,20.04232804232804
13146,2708,127,2835,21.322834645669293
13147,1381,300,1681,4.6033333333333335
13148,2653,186,2839,14.263440860215054
13149,3805,154,3959,24.70779220779221
13150,2234,478,2712,4.673640167364017
13151,2801,161,2962,17.39751552795031
13152,2540,150,2690,16.933333333333334
13153,2906,221,3127,13.149321266968323
13154,2924,326,3250,8.969325153374234
13155,3026,83,3109,36.45783132530121
13156,2845,490,3335,5.806122448979592
13157,2867,156,3023,18.378205128205128
13158,2481,195,2676,12.723076923076922
13159,2174,96,2270,22.64583333333333
13160,3599,149,3748,24.154362416107386
13161,3201,204,3405,15.691176470588236
13162,3263,124,3387,26.31451612903226
13163,3837,75,3912,51.16
13164,3670,93,3763,39.46236559139785
13165,3829,154,3983,24.863636363636363
13166,1590,185,1775,8.594594594594595
13167,2975,188,3163,15.824468085106384
13168,3215,292,3507,11.01027397260274
13169,1064,214,1278,4.97196261682243
13170,1606,251,1857,6.398406374501992
13171,3495,197,3692,17.741116751269036
13172,52,3147,3199,0.0165236733396885
13173,3292,347,3639,9.487031700288185
13174,2465,262,2727,9.408396946564883
13175,2961,72,3033,41.125
13176,3576,225,3801,15.893333333333333
13177,2969,167,3136,17.778443113772454
13179,2971,351,3322,8.464387464387464
13180,2448,67,2515,36.53731343283582
13181,1668,119,1787,14.016806722689076
13182,1691,256,1947,6.60546875
13183,2710,244,2954,11.10655737704918
13184,2896,186,3082,15.56989247311828
13185,895,74,969,12.094594594594597
13186,3482,250,3732,13.928
13187,3337,106,3443,31.4811320754717
13189,2924,175,3099,16.708571428571428
13190,2033,93,2126,21.86021505376344
13191,2069,96,2165,21.55208333333333
13192,1746,243,1989,7.185185185185185
13193,3219,136,3355,23.669117647058822
13194,221,2833,3054,0.0780091775503
13195,3487,238,3725,14.65126050420168
13196,54,3212,3266,0.0168119551681195
13197,2754,161,2915,17.1055900621118
13198,2975,103,3078,28.883495145631063
13199,1568,132,1700,11.87878787878788
13200,1482,97,1579,15.278350515463918
13201,3292,186,3478,17.698924731182796
13202,1377,76,1453,18.11842105263158
13203,3422,126,3548,27.15873015873016
13204,3943,143,4086,27.573426573426573
13205,1736,601,2337,2.8885191347753745
13206,3082,375,3457,8.218666666666667
13207,2684,108,2792,24.85185185185185
13208,61,1933,1994,0.0315571650284531
13209,3392,218,3610,15.559633027522937
13210,2121,305,2426,6.954098360655737
13211,2581,100,2681,25.81
13212,2006,77,2083,26.05194805194805
13213,3800,184,3984,20.65217391304348
13214,3905,132,4037,29.58333333333333
13215,2805,335,3140,8.373134328358208
13216,1635,411,2046,3.978102189781022
13217,1352,80,1432,16.9
13218,3649,344,3993,10.607558139534884
13219,2813,132,2945,21.310606060606062
13220,981,81,1062,12.11111111111111
13221,2580,214,2794,12.05607476635514
13222,2805,82,2887,34.207317073170735
13223,2421,248,2669,9.762096774193548
13224,1855,117,1972,15.854700854700855
13225,2653,136,2789,19.50735294117647
13226,3543,68,3611,52.10294117647059
13227,2841,90,2931,31.566666666666663
13228,2076,50,2126,41.52
13229,752,83,835,9.060240963855422
13230,2275,100,2375,22.75
13231,3818,207,4025,18.444444444444443
13232,1751,246,1997,7.117886178861789
13233,2750,154,2904,17.857142857142858
13234,3295,205,3500,16.073170731707318
13235,1865,76,1941,24.539473684210527
13236,3490,202,3692,17.277227722772277
13237,3569,89,3658,40.10112359550562
13238,3114,205,3319,15.190243902439024
13239,3757,231,3988,16.264069264069263
13240,2703,108,2811,25.02777777777778
13241,2251,301,2552,7.4784053156146175
13242,2015,69,2084,29.20289855072464
13243,3639,216,3855,16.84722222222222
13244,3784,116,3900,32.62068965517241
13245,3267,253,3520,12.91304347826087
13246,2057,328,2385,6.271341463414634
13247,2399,169,2568,14.195266272189349
13248,2035,172,2207,11.831395348837209
13249,3082,151,3233,20.410596026490065
13250,3492,75,3567,46.56
13251,2426,167,2593,14.52694610778443
13252,2731,121,2852,22.570247933884296
13253,3593,263,3856,13.661596958174904
13254,872,115,987,7.582608695652174
13255,2964,161,3125,18.40993788819876
13256,2095,234,2329,8.952991452991453
13257,3511,79,3590,44.44303797468354
13258,2511,131,2642,19.16793893129771
13259,1988,90,2078,22.08888888888889
13260,2890,161,3051,17.950310559006212
13261,475,50,525,9.5
13262,2622,549,3171,4.775956284153006
13263,2303,102,2405,22.57843137254902
13264,1928,201,2129,9.592039800995025
13265,1091,107,1198,10.19626168224299
13266,1306,103,1409,12.679611650485436
13267,3274,256,3530,12.7890625
13268,3675,139,3814,26.43884892086331
13269,2563,89,2652,28.797752808988765
13270,2753,70,2823,39.32857142857143
13271,3606,110,3716,32.78181818181818
13272,1268,194,1462,6.536082474226804
13273,2066,129,2195,16.015503875968992
13274,3389,126,3515,26.896825396825395
13275,3222,208,3430,15.490384615384617
13276,2053,623,2676,3.2953451043338684
13277,1988,135,2123,14.725925925925926
13278,2570,190,2760,13.526315789473683
13279,2228,172,2400,12.953488372093023
13280,2075,226,2301,9.18141592920354
13281,2205,185,2390,11.91891891891892
13282,1703,126,1829,13.515873015873016
13283,3210,361,3571,8.89196675900277
13284,1,2950,2951,0.0003389830508474
13285,3086,146,3232,21.136986301369863
13286,2015,118,2133,17.076271186440678
13287,1832,101,1933,18.138613861386137
13288,173,2735,2908,0.063254113345521
13289,2929,311,3240,9.418006430868168
13290,2991,160,3151,18.69375
13291,3199,241,3440,13.273858921161828
13292,3482,105,3587,33.161904761904765
13293,2797,93,2890,30.0752688172043
13294,234,115,349,2.034782608695652
13295,3669,119,3788,30.831932773109244
13296,2850,151,3001,18.874172185430464
13297,3864,181,4045,21.34806629834254
13298,3379,249,3628,13.570281124497992
13299,3157,91,3248,34.69230769230769
13300,3280,281,3561,11.672597864768685
13301,382,1459,1841,0.2618231665524331
13302,2430,420,2850,5.785714285714286
13303,3192,305,3497,10.465573770491805
13305,2757,106,2863,26.00943396226415
13307,3671,255,3926,14.39607843137255
13308,1154,182,1336,6.34065934065934
13309,3387,59,3446,57.40677966101695
13310,1617,160,1777,10.10625
13311,3179,129,3308,24.643410852713178
13312,3570,143,3713,24.965034965034967
13313,1325,80,1405,16.5625
13314,3174,237,3411,13.39240506329114
13315,1997,109,2106,18.321100917431192
13316,2703,119,2822,22.714285714285715
13317,3493,141,3634,24.77304964539007
13318,2749,130,2879,21.146153846153847
13319,765,2196,2961,0.3483606557377049
13320,1662,107,1769,15.532710280373832
13321,3010,115,3125,26.17391304347826
13322,2483,90,2573,27.58888888888889
13323,2860,148,3008,19.324324324324323
13324,2464,977,3441,2.5220061412487205
13325,3515,312,3827,11.26602564102564
13326,1795,119,1914,15.084033613445378
13327,1779,1126,2905,1.5799289520426287
13328,3433,62,3495,55.37096774193548
13329,1725,218,1943,7.912844036697248
13330,1698,186,1884,9.129032258064516
13331,3564,163,3727,21.865030674846626
13332,3387,117,3504,28.94871794871795
13333,2073,271,2344,7.649446494464945
13334,1411,399,1810,3.536340852130326
13335,3266,162,3428,20.160493827160494
13336,3265,265,3530,12.320754716981131
13337,3811,146,3957,26.1027397260274
13338,884,114,998,7.754385964912281
13339,669,1310,1979,0.5106870229007634
13340,2020,145,2165,13.93103448275862
13341,2294,194,2488,11.824742268041238
13342,1965,141,2106,13.936170212765957
13343,2093,97,2190,21.577319587628867
13344,3166,107,3273,29.58878504672897
13345,3658,277,3935,13.205776173285198
13346,3760,187,3947,20.10695187165776
13347,3292,248,3540,13.274193548387096
13348,1425,519,1944,2.745664739884393
13349,1272,163,1435,7.803680981595092
13350,3050,164,3214,18.59756097560976
13351,2830,79,2909,35.822784810126585
13352,3513,222,3735,15.824324324324325
13353,3351,208,3559,16.110576923076923
13354,3450,112,3562,30.803571428571427
13355,2363,704,3067,3.356534090909091
13356,2768,149,2917,18.57718120805369
13357,3287,129,3416,25.48062015503876
13358,2441,101,2542,24.168316831683168
13359,2840,130,2970,21.846153846153847
13360,1350,170,1520,7.9411764705882355
13361,1759,228,1987,7.714912280701754
13362,3599,398,3997,9.042713567839195
13363,2706,195,2901,13.876923076923076
13364,3804,134,3938,28.388059701492537
13365,2966,489,3455,6.065439672801636
13366,365,3710,4075,0.0983827493261455
13367,97,2853,2950,0.0339992989835261
13368,2754,645,3399,4.269767441860465
13369,3037,175,3212,17.354285714285716
13370,2496,193,2689,12.932642487046632
13371,3686,367,4053,10.043596730245232
13372,3651,98,3749,37.255102040816325
13373,2283,941,3224,2.426142401700319
13374,2387,171,2558,13.95906432748538
13375,3472,65,3537,53.41538461538462
13376,1904,261,2165,7.295019157088123
13377,1837,117,1954,15.7008547008547
13378,3247,53,3300,61.264150943396224
13379,1621,264,1885,6.140151515151516
13380,3123,107,3230,29.186915887850468
13381,3823,204,4027,18.74019607843137
13382,2472,110,2582,22.47272727272728
13383,3712,130,3842,28.553846153846155
13384,3488,173,3661,20.161849710982658
13385,3722,172,3894,21.63953488372093
13386,1341,100,1441,13.41
13387,306,683,989,0.4480234260614934
13388,3012,113,3125,26.654867256637168
13389,3645,188,3833,19.388297872340427
13390,2131,169,2300,12.6094674556213
13391,2791,151,2942,18.483443708609272
13392,2433,282,2715,8.627659574468085
13393,2181,160,2341,13.63125
13394,3879,182,4061,21.31318681318681
13395,1795,255,2050,7.03921568627451
13396,3469,260,3729,13.342307692307692
13397,1221,332,1553,3.677710843373494
13398,302,2558,2860,0.1180609851446442
13399,1704,129,1833,13.209302325581396
13400,2684,311,2995,8.630225080385852
13401,3150,171,3321,18.42105263157895
13402,1245,387,1632,3.2170542635658914
13403,3790,189,3979,20.05291005291005
13404,3437,62,3499,55.435483870967744
13405,3277,88,3365,37.23863636363637
13407,3087,325,3412,9.49846153846154
13408,3047,249,3296,12.236947791164658
13409,3008,527,3535,5.707779886148008
13410,3910,106,4016,36.886792452830186
13411,1872,120,1992,15.6
13413,2812,121,2933,23.239669421487605
13414,1342,112,1454,11.982142857142858
13415,2632,116,2748,22.6896551724138
13416,3341,306,3647,10.918300653594772
13417,2771,146,2917,18.97945205479452
13418,2609,109,2718,23.93577981651376
13419,3936,100,4036,39.36
13420,3462,318,3780,10.88679245283019
13421,1421,112,1533,12.6875
13422,3752,285,4037,13.164912280701754
13423,3765,110,3875,34.22727272727273
13424,3457,81,3538,42.67901234567901
13425,2477,225,2702,11.008888888888889
13426,3027,91,3118,33.26373626373626
13427,2551,369,2920,6.913279132791328
13428,3030,208,3238,14.567307692307692
13429,2811,66,2877,42.59090909090909
13430,2847,168,3015,16.946428571428573
13431,3146,325,3471,9.68
13432,2406,116,2522,20.74137931034483
13433,2726,117,2843,23.29914529914529
13434,3794,130,3924,29.184615384615384
13435,3433,115,3548,29.85217391304348
13436,1932,234,2166,8.256410256410257
13437,2564,188,2752,13.638297872340424
13438,1819,280,2099,6.496428571428571
13439,3369,218,3587,15.454128440366972
13440,3542,158,3700,22.417721518987346
13441,2231,108,2339,20.65740740740741
13442,2319,212,2531,10.93867924528302
13443,2705,483,3188,5.600414078674948
13444,3125,125,3250,25.0
13445,2490,101,2591,24.65346534653465
13446,3180,101,3281,31.485148514851485
13447,3353,164,3517,20.445121951219512
13448,2176,151,2327,14.410596026490069
13449,3210,100,3310,32.1
13450,3490,96,3586,36.35416666666666
13451,1675,78,1753,21.47435897435897
13452,2177,184,2361,11.831521739130435
13453,3893,108,4001,36.0462962962963
13454,2434,425,2859,5.727058823529412
13455,3045,211,3256,14.43127962085308
13456,3410,128,3538,26.640625
13457,1990,142,2132,14.014084507042254
13458,2148,968,3116,2.21900826446281
13459,3841,186,4027,20.650537634408604
13460,1179,120,1299,9.825
13461,2273,429,2702,5.298368298368298
13462,2246,380,2626,5.910526315789474
13463,3559,151,3710,23.56953642384106
13464,3728,198,3926,18.828282828282827
13465,2366,128,2494,18.484375
13466,3054,114,3168,26.789473684210527
13467,945,71,1016,13.309859154929578
13468,2906,888,3794,3.2725225225225225
13469,2139,345,2484,6.2
13470,1700,271,1971,6.273062730627307
13471,3207,754,3961,4.253315649867374
13472,936,260,1196,3.6
13473,3685,266,3951,13.853383458646617
13474,565,345,910,1.6376811594202898
13475,3141,375,3516,8.376
13476,2316,117,2433,19.7948717948718
13477,2239,767,3006,2.919165580182529
13478,2724,164,2888,16.609756097560975
13479,2358,88,2446,26.795454545454547
13480,3781,96,3877,39.38541666666666
13482,3575,242,3817,14.772727272727272
13483,3781,213,3994,17.751173708920188
13484,1600,121,1721,13.223140495867767
13485,1528,159,1687,9.61006289308176
13486,3767,84,3851,44.845238095238095
13487,279,152,431,1.8355263157894737
13488,1498,215,1713,6.967441860465116
13489,2353,97,2450,24.25773195876289
13490,3617,161,3778,22.46583850931677
13491,1750,50,1800,35.0
13492,2786,119,2905,23.41176470588235
13493,522,2691,3213,0.1939799331103679
13494,1555,58,1613,26.810344827586206
13495,2961,177,3138,16.728813559322035
13496,2721,185,2906,14.708108108108108
13497,2688,132,2820,20.363636363636363
13498,3738,243,3981,15.382716049382717
13499,1427,232,1659,6.150862068965517
13500,2486,132,2618,18.83333333333333
13501,3130,304,3434,10.296052631578949
13502,1959,133,2092,14.729323308270676
13503,2401,183,2584,13.120218579234972
13504,580,77,657,7.532467532467533
13505,1958,102,2060,19.19607843137255
13506,2583,113,2696,22.858407079646017
13507,3042,83,3125,36.65060240963855
13508,3280,140,3420,23.428571428571427
13509,3061,68,3129,45.01470588235294
13510,3717,322,4039,11.543478260869565
13511,2067,202,2269,10.232673267326732
13512,3361,88,3449,38.19318181818182
13513,3532,165,3697,21.406060606060606
13514,3108,178,3286,17.46067415730337
13515,3112,221,3333,14.081447963800905
13516,2175,201,2376,10.82089552238806
13517,3898,177,4075,22.0225988700565
13518,3071,165,3236,18.612121212121213
13519,20,3350,3370,0.0059701492537313
13520,3868,102,3970,37.92156862745098
13521,3048,145,3193,21.02068965517241
13522,416,3500,3916,0.1188571428571428
13523,3061,129,3190,23.72868217054264
13524,3409,186,3595,18.327956989247312
13525,2292,249,2541,9.204819277108436
13526,3641,99,3740,36.77777777777778
13527,3707,226,3933,16.402654867256636
13528,2258,191,2449,11.821989528795813
13529,1890,152,2042,12.43421052631579
13530,1951,239,2190,8.163179916317992
13531,2440,115,2555,21.217391304347824
13532,3811,131,3942,29.091603053435115
13533,762,111,873,6.864864864864865
13534,3137,176,3313,17.823863636363637
13535,1469,182,1651,8.071428571428571
13536,2184,101,2285,21.623762376237625
13537,2816,123,2939,22.89430894308943
13539,2117,217,2334,9.755760368663594
13540,2303,108,2411,21.32407407407408
13541,2898,102,3000,28.41176470588235
13542,2057,226,2283,9.101769911504425
13543,2212,51,2263,43.372549019607845
13544,2787,84,2871,33.17857142857143
13545,2569,128,2697,20.0703125
13546,3564,257,3821,13.867704280155642
13547,3544,103,3647,34.407766990291265
13548,1807,79,1886,22.873417721518987
13549,1079,323,1402,3.340557275541796
13550,3682,286,3968,12.874125874125872
13551,2433,94,2527,25.882978723404257
13552,3264,255,3519,12.8
13553,681,122,803,5.581967213114754
13554,3207,226,3433,14.190265486725664
13555,3915,103,4018,38.00970873786408
13556,1959,431,2390,4.545243619489559
13557,1,4005,4006,0.0002496878901373
13558,58,3105,3163,0.0186795491143317
13559,1918,77,1995,24.90909090909091
13560,3467,357,3824,9.711484593837534
13561,3376,124,3500,27.225806451612904
13562,60,2918,2978,0.0205620287868403
13563,2061,245,2306,8.412244897959184
13564,2809,184,2993,15.266304347826088
13565,3115,60,3175,51.91666666666666
13566,3488,150,3638,23.25333333333333
13567,1605,83,1688,19.33734939759036
13568,1749,247,1996,7.080971659919029
13570,3068,98,3166,31.3061224489796
13571,3449,352,3801,9.798295454545457
13572,3628,169,3797,21.467455621301774
13573,3267,153,3420,21.352941176470587
13574,3088,371,3459,8.323450134770889
13575,2334,149,2483,15.664429530201344
13576,2324,195,2519,11.917948717948718
13577,2677,115,2792,23.278260869565216
13578,2603,295,2898,8.823728813559322
13579,1350,238,1588,5.6722689075630255
13580,2593,130,2723,19.946153846153845
13581,2401,135,2536,17.785185185185185
13582,3636,264,3900,13.772727272727272
13583,2155,284,2439,7.588028169014085
13584,2329,186,2515,12.521505376344086
13585,3758,287,4045,13.094076655052264
13586,3332,277,3609,12.028880866425991
13587,2240,81,2321,27.65432098765432
13588,3033,342,3375,8.868421052631579
13589,3387,367,3754,9.228882833787466
13590,3799,161,3960,23.596273291925467
13591,3056,266,3322,11.48872180451128
13592,1941,120,2061,16.175
13593,2201,74,2275,29.74324324324324
13594,1872,146,2018,12.821917808219178
13595,2272,147,2419,15.45578231292517
13596,3729,172,3901,21.680232558139537
13597,3349,174,3523,19.24712643678161
13598,2331,101,2432,23.07920792079208
13599,2035,345,2380,5.898550724637682
13600,3066,159,3225,19.28301886792453
13601,2857,127,2984,22.496062992125985
13602,1474,158,1632,9.329113924050631
13603,218,2644,2862,0.0824508320726172
13604,1501,99,1600,15.16161616161616
13605,2320,145,2465,16.0
13606,3538,183,3721,19.33333333333333
13607,3646,97,3743,37.58762886597938
13608,3654,117,3771,31.23076923076923
13609,3866,140,4006,27.61428571428572
13610,3568,481,4049,7.417879417879418
13611,3748,134,3882,27.970149253731343
13612,3674,105,3779,34.99047619047619
13613,550,2267,2817,0.2426113806793118
13614,3287,105,3392,31.304761904761904
13615,3586,133,3719,26.9624060150376
13616,3517,138,3655,25.48550724637681
13617,3244,352,3596,9.215909090909092
13618,3822,197,4019,19.401015228426395
13619,2689,91,2780,29.54945054945055
13620,3068,185,3253,16.583783783783783
13621,3460,178,3638,19.43820224719101
13622,3694,335,4029,11.026865671641792
13623,3396,134,3530,25.34328358208955
13624,3755,64,3819,58.671875
13625,3062,264,3326,11.598484848484848
13626,3662,91,3753,40.24175824175824
13627,1893,114,2007,16.605263157894736
13628,2657,111,2768,23.93693693693693
13629,1447,251,1698,5.764940239043825
13630,3629,284,3913,12.778169014084508
13631,1024,167,1191,6.131736526946108
13632,3829,76,3905,50.38157894736842
13633,2074,129,2203,16.07751937984496
13634,1432,199,1631,7.195979899497488
13635,2473,282,2755,8.76950354609929
13636,3601,210,3811,17.14761904761905
13637,3514,85,3599,41.34117647058824
13638,1808,134,1942,13.492537313432836
13639,2746,323,3069,8.5015479876161
13640,1345,318,1663,4.229559748427673
13641,3217,329,3546,9.778115501519755
13642,1941,50,1991,38.82
13643,1831,97,1928,18.87628865979381
13644,80,2386,2466,0.0335289186923721
13645,1793,240,2033,7.470833333333333
13646,23,3964,3987,0.0058022199798183
13647,292,3229,3521,0.0904304738309074
13648,2914,337,3251,8.646884272997033
13650,1814,88,1902,20.613636363636363
13651,1556,155,1711,10.038709677419355
13652,2530,175,2705,14.457142857142856
13653,3020,180,3200,16.77777777777778
13655,3990,73,4063,54.65753424657535
13656,3173,134,3307,23.67910447761194
13657,3040,562,3602,5.409252669039146
13658,3008,103,3111,29.203883495145632
13659,2773,505,3278,5.491089108910892
13660,2963,267,3230,11.097378277153558
13661,668,122,790,5.475409836065574
13662,2857,130,2987,21.976923076923075
13663,2895,128,3023,22.6171875
13664,3008,282,3290,10.666666666666666
13665,3616,390,4006,9.271794871794873
13666,2392,104,2496,23.0
13667,2946,104,3050,28.32692307692308
13668,3175,196,3371,16.198979591836736
13669,3689,302,3991,12.21523178807947
13670,2353,229,2582,10.275109170305678
13671,1051,137,1188,7.671532846715328
13672,619,1250,1869,0.4952
13674,2692,179,2871,15.039106145251395
13675,2831,223,3054,12.695067264573993
13676,2628,191,2819,13.75916230366492
13677,4039,57,4096,70.85964912280701
13678,2725,165,2890,16.515151515151516
13679,2816,240,3056,11.733333333333333
13680,3367,171,3538,19.69005847953216
13681,2777,105,2882,26.44761904761905
13682,3654,192,3846,19.03125
13683,3518,98,3616,35.89795918367347
13684,2374,109,2483,21.779816513761467
13685,3415,311,3726,10.980707395498392
13686,3669,155,3824,23.670967741935485
13687,1200,82,1282,14.634146341463415
13688,1571,264,1835,5.950757575757576
13689,2636,247,2883,10.672064777327936
13690,3096,266,3362,11.6390977443609
13691,3562,118,3680,30.1864406779661
13692,3672,283,3955,12.975265017667844
13693,3989,89,4078,44.82022471910113
13694,3484,276,3760,12.623188405797102
13695,3578,250,3828,14.312
13697,3226,184,3410,17.532608695652176
13698,3519,301,3820,11.691029900332223
13699,2030,297,2327,6.835016835016835
13700,495,2904,3399,0.1704545454545454
13701,1254,228,1482,5.5
13702,2610,288,2898,9.0625
13703,1200,175,1375,6.857142857142857
13704,3143,379,3522,8.29287598944591
13705,3343,401,3744,8.336658354114713
13706,3295,313,3608,10.527156549520766
13708,3429,406,3835,8.445812807881774
13709,2866,147,3013,19.496598639455783
13710,2593,113,2706,22.94690265486725
13711,1980,1672,3652,1.1842105263157894
13712,2058,162,2220,12.703703703703704
13713,2345,165,2510,14.212121212121213
13714,1257,96,1353,13.09375
13715,3094,193,3287,16.031088082901555
13716,3389,109,3498,31.091743119266056
13717,1316,333,1649,3.951951951951952
13718,1881,429,2310,4.384615384615385
13719,2713,100,2813,27.13
13720,3663,91,3754,40.252747252747255
13721,3184,173,3357,18.404624277456648
13722,2847,55,2902,51.763636363636365
13723,2145,113,2258,18.98230088495575
13724,2917,314,3231,9.289808917197451
13725,1758,121,1879,14.52892561983471
13726,2241,91,2332,24.626373626373628
13727,3026,194,3220,15.597938144329897
13728,2553,191,2744,13.366492146596858
13729,1,2671,2672,0.0003743916136278
13730,2106,82,2188,25.682926829268293
13731,715,68,783,10.514705882352942
13732,1396,99,1495,14.1010101010101
13733,2730,113,2843,24.15929203539823
13734,3605,141,3746,25.56737588652482
13735,3673,139,3812,26.42446043165468
13736,3906,186,4092,21.0
13737,1802,119,1921,15.142857142857142
13738,3535,120,3655,29.45833333333333
13739,2504,541,3045,4.628465804066543
13740,3182,113,3295,28.15929203539823
13741,3670,193,3863,19.015544041450777
13742,3418,131,3549,26.091603053435115
13743,2185,62,2247,35.24193548387097
13744,2968,217,3185,13.67741935483871
13745,1224,124,1348,9.870967741935484
13746,3718,128,3846,29.046875
13747,2883,79,2962,36.49367088607595
13748,2531,164,2695,15.432926829268292
13749,3771,214,3985,17.621495327102803
13750,3079,153,3232,20.124183006535947
13751,3105,82,3187,37.86585365853659
13752,3422,118,3540,29.0
13753,2685,148,2833,18.14189189189189
13754,2372,482,2854,4.921161825726141
13755,2352,140,2492,16.8
13756,3493,180,3673,19.405555555555555
13757,3105,144,3249,21.5625
13758,3677,212,3889,17.34433962264151
13759,1348,95,1443,14.189473684210526
13760,3228,238,3466,13.563025210084032
13761,2012,189,2201,10.645502645502646
13762,3516,94,3610,37.40425531914894
13763,3153,89,3242,35.42696629213483
13764,2336,146,2482,16.0
13765,3447,183,3630,18.83606557377049
13766,2985,194,3179,15.38659793814433
13767,1176,109,1285,10.788990825688073
13768,3302,103,3405,32.05825242718446
13769,2875,153,3028,18.79084967320261
13770,2031,73,2104,27.82191780821918
13771,18,1089,1107,0.0165289256198347
13772,3697,300,3997,12.323333333333334
13773,2518,344,2862,7.319767441860465
13774,1685,163,1848,10.337423312883436
13775,3792,297,4089,12.767676767676768
13776,3578,102,3680,35.07843137254902
13777,3146,107,3253,29.401869158878505
13778,207,3535,3742,0.0585572842998585
13779,712,111,823,6.414414414414415
13780,2934,132,3066,22.227272727272727
13781,3406,144,3550,23.65277777777778
13782,505,2559,3064,0.1973427119968737
13783,1995,234,2229,8.525641025641026
13785,2376,280,2656,8.485714285714286
13786,2068,316,2384,6.544303797468355
13787,2958,116,3074,25.5
13788,1969,284,2253,6.933098591549296
13789,1361,72,1433,18.90277777777778
13790,2871,194,3065,14.79896907216495
13791,2172,213,2385,10.19718309859155
13792,3041,164,3205,18.54268292682927
13793,3461,215,3676,16.09767441860465
13794,2951,78,3029,37.833333333333336
13795,3875,218,4093,17.775229357798164
13796,1894,107,2001,17.700934579439252
13797,3195,515,3710,6.203883495145631
13798,2893,168,3061,17.220238095238095
13799,1291,206,1497,6.266990291262136
13800,3151,136,3287,23.169117647058822
13801,3064,262,3326,11.69465648854962
13802,3859,137,3996,28.16788321167883
13803,2804,58,2862,48.3448275862069
13804,752,181,933,4.154696132596685
